DATE,PAYS,CODE_POSTAL,LOCALITE,LANGUE1,LANGUE2,LANGUE3,LANGUE4,LANGUE5,COMMENT_NOUS_AVEZ-VOUS_DECOUVERT,MIN,KM
24/03/2018,LUX,4818,RODANGE,FRANCAIS,,,,,ECOLE,16,13
24/03/2018,FRA,57580,SAINT-EPVRE,FRANCAIS,ANGLAIS,,,,2e_visite,65,99
24/03/2018,FRA,57580,SAINT-EPVRE,FRANCAIS,ANGLAIS,,,,2e_visite,65,99
24/03/2018,LUX,5698,WALFERDANGE,FRANCAIS,,,,,FACEBOOK,30,35
24/03/2018,LUX,5698,WALFERDANGE,FRANCAIS,,,,,FACEBOOK,30,35
24/03/2018,LUX,9392,WALLENDORF-PONT,LUXEMBOURGEOIS,ALLEMAND,,,,FACEBOOK,55,68
24/03/2018,LUX,9392,WALLENDORF-PONT,LUXEMBOURGEOIS,ALLEMAND,,,,FACEBOOK,55,68
24/03/2018,LUX,5418,WORMELDANGE,ANGLAIS,ALLEMAND,,,,ECOLE,40,55
24/03/2018,LUX,5418,WORMELDANGE,ANGLAIS,ALLEMAND,,,,ECOLE,40,55
25/03/2018,LUX,4970,BETTANGE,FRANCAIS,ALLEMAND,,,,FLYER,19,15
25/03/2018,LUX,4970,BETTANGE,FRANCAIS,ALLEMAND,,,,FLYER,19,15
25/03/2018,LUX,2665,BONNEVOIE,LUXEMBOURGEOIS,ALLEMAND,,,,PRESSE,23,27
25/03/2018,LUX,2665,BONNEVOIE,LUXEMBOURGEOIS,ALLEMAND,,,,PRESSE,23,27
25/03/2018,LUX,4687,DIFFERDANGE,PORTUGAIS,FRANCAIS,,,,ECOLE,5,2
25/03/2018,LUX,4687,DIFFERDANGE,PORTUGAIS,FRANCAIS,,,,ECOLE,5,2
25/03/2018,LUX,4570,DIFFERDANGE NIEDERKORN,LUXEMBOURGEOIS,FRANCAIS,,,,3e_visite,7,3
25/03/2018,LUX,4570,DIFFERDANGE NIEDERKORN,LUXEMBOURGEOIS,FRANCAIS,,,,3e_visite,7,3
25/03/2018,LUX,4553,DIFFERDANGE NIEDERKORN,LUXEMBOURGEOIS,MAROCAIN,,,,AMIS,7,3
25/03/2018,LUX,4553,DIFFERDANGE NIEDERKORN,LUXEMBOURGEOIS,MAROCAIN,,,,AMIS,7,3
25/03/2018,LUX,3550,DUDELANGE,LUXEMBOURGEOIS,,,,,B.A.O.,21,24
25/03/2018,LUX,3550,DUDELANGE,LUXEMBOURGEOIS,,,,,B.A.O.,21,24
25/03/2018,LUX,4232,ESCH-SUR-ALZETTE,LUXEMBOURGEOIS,ALLEMAND,,,,AMIS,13,10
25/03/2018,LUX,4232,ESCH-SUR-ALZETTE,LUXEMBOURGEOIS,ALLEMAND,,,,AMIS,13,10
25/03/2018,LUX,4342,ESCH-SUR-ALZETTE,LUXEMBOURGEOIS,FRANCAIS,,,,INTERNET,13,10
25/03/2018,LUX,4342,ESCH-SUR-ALZETTE,LUXEMBOURGEOIS,FRANCAIS,,,,INTERNET,13,10
25/03/2018,LUX,1842,HESPERANGE,ITALIEN,ANGLAIS,FRANCAIS,,,INTERNET,20,13
25/03/2018,LUX,1842,HESPERANGE,ITALIEN,ANGLAIS,FRANCAIS,,,INTERNET,20,13
25/03/2018,LUX,1430,LUXEMBOURG,ANGLAIS,,,,,FACEBOOK,29,26
25/03/2018,LUX,1430,LUXEMBOURG,ANGLAIS,,,,,FACEBOOK,29,26
25/03/2018,LUX,2310,LUXEMBOURG,LUXEMBOURGEOIS,ALLEMAND,,,,PRESSE,27,28
25/03/2018,LUX,2310,LUXEMBOURG,LUXEMBOURGEOIS,ALLEMAND,,,,PRESSE,27,28
25/03/2018,DEU,63477,MAINTAL,TURQUE,ALLEMAND,,,,TOURISME,168,294
25/03/2018,DEU,63477,MAINTAL,TURQUE,ALLEMAND,,,,TOURISME,168,294
25/03/2018,FRA,57070,METZ,FRANCAIS,,,,,FACEBOOK,57,65
25/03/2018,FRA,571000,METZ,FRANCAIS,,,,,FACEBOOK,57,65
25/03/2018,FRA,57070,METZ,FRANCAIS,,,,,FACEBOOK,57,65
25/03/2018,FRA,571000,METZ,FRANCAIS,,,,,FACEBOOK,57,65
25/03/2018,LUX,4986,SANEM,LUXEMBOURGEOIS,,,,,B.A.O.,7,5
25/03/2018,LUX,4986,SANEM,LUXEMBOURGEOIS,,,,,B.A.O.,7,5
25/03/2018,LUX,2518,WEIMERSKIRCH,FRANCAIS,NEERLANDAIS,,,,3e_visite,29,31
25/03/2018,LUX,2518,WEIMERSKIRCH,FRANCAIS,NEERLANDAIS,,,,3e_visite,29,31
25/03/2018,DEU,54655,WILLSECKER,ANGLAIS,ALLEMAND,,,,INTERNET,73,104
25/03/2018,DEU,54655,WILLSECKER,ANGLAIS,ALLEMAND,,,,INTERNET,73,104
26/03/2018,LUX,8096,BERTRANGE,RUSSE,ANGLAIS,,,,FACEBOOK,24,20
26/03/2018,LUX,8096,BERTRANGE,RUSSE,ANGLAIS,,,,FACEBOOK,24,20
26/03/2018,DEU,54294,TRIER,ANGLAIS,ALLEMAND,,,,B.A.O.,53,76
26/03/2018,DEU,54294,TRIER,ANGLAIS,ALLEMAND,,,,B.A.O.,53,76
27/03/2018,DEU,38114,BRAUNSCHWEIG,ALLEMAND,,,,,GOOGLE ,356,579
27/03/2018,DEU,38114,BRAUNSCHWEIG,ALLEMAND,,,,,GOOGLE ,356,579
27/03/2018,DEU,60322,FRANKFURT,ALLEMAND,,,,,AMIS,180,287
27/03/2018,DEU,60322,FRANKFURT,ALLEMAND,,,,,AMIS,180,287
27/03/2018,ISR,////////,ISRAEL ,HEBREU,ANGLAIS,,,,AMIS,,
27/03/2018,ISR,////////,ISRAEL ,HEBREU,ANGLAIS,,,,AMIS,,
27/03/2018,BEL,6769,MEIX / VIRTON ,FRANCAIS,,,,,ECOLE,44,44
27/03/2018,LUX,4968,SCHOUWEILER,LUXEMBOURGEOIS,FRANCAIS,,,,B.A.O.,17,13
27/03/2018,LUX,4968,SCHOUWEILER,LUXEMBOURGEOIS,FRANCAIS,,,,B.A.O.,17,13
29/03/2018,BEL,6673,CHERAIN,RUSSE,FRANCAIS,,,,B.A.O.,74,98
29/03/2018,BEL,6673,CHERAIN,RUSSE,FRANCAIS,,,,B.A.O.,74,98
29/03/2018,LUX,4103,ESCH-SUR-ALZETTE,LUXEMBOURGEOIS,ALLEMAND,ANGLAIS,FRANCAIS,,B.A.O.,13,10
29/03/2018,LUX,4103,ESCH-SUR-ALZETTE,LUXEMBOURGEOIS,ALLEMAND,ANGLAIS,FRANCAIS,,B.A.O.,13,10
29/03/2018,DEU,66625,NOHFELDEN,ALLEMAND,LUXEMBOURGEOIS,,,,FACEBOOK,88,129
29/03/2018,DEU,66625,NOHFELDEN,ALLEMAND,LUXEMBOURGEOIS,,,,FACEBOOK,88,129
29/03/2018,DEU,54456,TAWERN,ALLEMAND,,,,,INTERNET,60,63
29/03/2018,DEU,54456,TAWERN,ALLEMAND,,,,,INTERNET,60,63
29/03/2018,DEU,54311,TRIER,ALLEMAND,ANGLAIS,,,,CULTURE,53,75
29/03/2018,DEU,54311,TRIER,ALLEMAND,ANGLAIS,,,,CULTURE,53,75
29/03/2018,DEU,38442,WOLFSBURG,ALLEMAND,,,,,INTERNET,306,595
29/03/2018,DEU,38442,WOLFSBURG,ALLEMAND,,,,,INTERNET,306,595
30/03/2018,LUX,5415,CANACH,LUXEMBOURGEOIS,ALLEMAND,,,,TOURISME,33,42
30/03/2018,LUX,5415,CANACH,LUXEMBOURGEOIS,ALLEMAND,,,,TOURISME,33,42
30/03/2018,FRA,57570,CATTENOM,FRANCAIS,ANGLAIS,,,,INTERNET,35,41
30/03/2018,FRA,57570,CATTENOM,FRANCAIS,ANGLAIS,,,,INTERNET,35,41
30/03/2018,LUX,6796,GREVENMACHER,LUXEMBOURGEOIS,,,,,ENTREPRISE,356,54
30/03/2018,LUX,6796,GREVENMACHER,LUXEMBOURGEOIS,,,,,ENTREPRISE,35,54
30/03/2018,DEU,40764,LANGENFELD,ALLEMAND,ANGLAIS,,,,INTERNET,160,255
30/03/2018,DEU,40764,LANGENFELD,ALLEMAND,ANGLAIS,,,,INTERNET,160,255
30/03/2018,LUX,5843,LUXEMBOURG,LITUANIEN,FRANCAIS,,,,AMIS,29,26
30/03/2018,LUX,5843,LUXEMBOURG,LITUANIEN,FRANCAIS,,,,AMIS,29,26
30/03/2018,FRA,57070,METZ,FRANCAIS,,,,,GOOGLE ,57,65
30/03/2018,FRA,57070,METZ,FRANCAIS,,,,,GOOGLE ,57,65
30/03/2018,FRA,57160,MOULINS-LES-METZ,FRANCAIS,,,,,AMIS,55,78
30/03/2018,FRA,57160,MOULINS-LES-METZ,FRANCAIS,,,,,AMIS,55,78
30/03/2018,DEU,66780,REHLINGEN-SIERSBURG,ALLEMAND,,,,,INTERNET,58,80
30/03/2018,DEU,66780,REHLINGEN-SIERSBURG,ALLEMAND,,,,,INTERNET,58,80
31/03/2018,LUX,4599,DIFFERDANGE,LUXEMBOURGEOIS,FRANCAIS,,,,CURIOSITE,5,2
31/03/2018,LUX,4599,DIFFERDANGE,LUXEMBOURGEOIS,FRANCAIS,,,,CURIOSITE,5,2
31/03/2018,LUX,4513,DIFFERDANGE,LUXEMBOURGEOIS,FRANCAIS,,,,ECOLE,5,2
31/03/2018,LUX,4513,DIFFERDANGE,LUXEMBOURGEOIS,FRANCAIS,,,,ECOLE,5,2
31/03/2018,LUX,6420,ECHTERNACH,LUXEMBOURGEOIS,ANGLAIS,,,,INTERNET,45,62
31/03/2018,LUX,6420,ECHTERNACH,LUXEMBOURGEOIS,ANGLAIS,,,,INTERNET,45,62
31/03/2018,LUX,5692,ELVANGE,LUXEMBOURGEOIS,ALLEMAND,,,,CURIOSITE,27,36
31/03/2018,LUX,5692,ELVANGE,LUXEMBOURGEOIS,ALLEMAND,,,,CURIOSITE,27,36
31/03/2018,LUX,3833,ESCH-SUR-ALZETTE,LUXEMBOURGEOIS,FRANCAIS,,,,MEDIA ,13,10
31/03/2018,LUX,3833,ESCH-SUR-ALZETTE,LUXEMBOURGEOIS,FRANCAIS,,,,MEDIA ,13,10
31/03/2018,DEU,67655,KAISERSLAUTERN,ANGLAIS,,,,,B.A.O.,100,166
31/03/2018,DEU,67655,KAISERSLAUTERN,ANGLAIS,,,,,B.A.O.,100,166
31/03/2018,LUX,4888,LAMADELAINE,LUXEMBOURGEOIS,FRANCAIS,,,,MEDIA ,12,11
31/03/2018,LUX,4888,LAMADELAINE,LUXEMBOURGEOIS,FRANCAIS,,,,MEDIA ,12,11
31/03/2018,LUX,2665,LUXEMBOURG,ALLEMAND,ESPAGNOL,,,,INTERNET,29,26
31/03/2018,LUX,2665,LUXEMBOURG,ALLEMAND,ESPAGNOL,,,,INTERNET,29,26
31/03/2018,LUX,2210,LUXEMBOURG,FRANCAIS,,,,,B.A.O.,29,26
31/03/2018,LUX,2210,LUXEMBOURG,FRANCAIS,,,,,B.A.O.,29,26
31/03/2018,LUX,1311,LUXEMBOURG,FRANCAIS,ALLEMAND,LUXEMBOURGEOIS,,,B.A.O.,29,26
31/03/2018,LUX,1311,LUXEMBOURG,FRANCAIS,ALLEMAND,LUXEMBOURGEOIS,,,B.A.O.,29,26
31/03/2018,LUX,2577,LUXEMBOURG,FRANCAIS,TCHEQUE,,,,FACEBOOK,29,26
31/03/2018,LUX,2577,LUXEMBOURG,FRANCAIS,TCHEQUE,,,,FACEBOOK,29,26
31/03/2018,LUX,8261,MAMER,ANGLAIS,ALLEMAND,FRANCAIS,,,B.A.O.,30,19
31/03/2018,LUX,8261,MAMER,ANGLAIS,ALLEMAND,FRANCAIS,,,B.A.O.,30,19
31/03/2018,LUX,8224,MAMER,ITALIEN,FRANCAIS,,,,FACEBOOK,30,19
31/03/2018,LUX,8224,MAMER,ITALIEN,FRANCAIS,,,,FACEBOOK,30,19
31/03/2018,LUX,6930,MENSDORF,ITALIEN,FRANCAIS,,,,B.A.O.,36,45
31/03/2018,LUX,6930,MENSDORF,ITALIEN,FRANCAIS,,,,B.A.O.,36,45
31/03/2018,FRA,75005,PARIS,FRANCAIS,ANGLAIS,,,,B.A.O.,,
31/03/2018,FRA,75005,PARIS,FRANCAIS,ANGLAIS,,,,B.A.O.,,
31/03/2018,FRA,68160,SAINTE-CROIX-AUX-MINES,FRANCAIS,ITALIEN,,,,B.A.O.,157,238
31/03/2018,FRA,68160,SAINTE-CROIX-AUX-MINES,FRANCAIS,ITALIEN,,,,B.A.O.,157,238
31/03/2018,FRA,65400,SALLES,FRANCAIS,ANGLAIS,,,,SITE,670,1206
31/03/2018,FRA,65400,SALLES,FRANCAIS,ANGLAIS,,,,SITE,670,1206
31/03/2018,LUX,4408,SANEM,ANGLAIS,ALLEMAND,,,,INTERNET,7,5
31/03/2018,LUX,4408,SANEM,ANGLAIS,ALLEMAND,,,,INTERNET,7,5
31/03/2018,LUX,5359,SCHUTTRANGE,LUXEMBOURGEOIS,,,,,B.A.O.,31,43
31/03/2018,LUX,5359,SCHUTTRANGE,LUXEMBOURGEOIS,,,,,B.A.O.,31,43
01/04/2018,NLD,1181,AMSTELVEEN,ANGLAIS,HINDI,,,,TOURISME,230,401
01/04/2018,NLD,1087,AMSTERDAM,NEERLANDAIS,ANGLAIS,,,,B.A.O.,246,412
01/04/2018,LUX,9944,BEELER,LUXEMBOURGEOIS,ALLEMAND,,,,B.A.O.,74, 102   
01/04/2018,LUX,8086,BERTRANGE,FRANCAIS,ANGLAIS,,,,TOURISME,24,20
01/04/2018,LUX,3419,DUDELANGE,LUXEMBOURGEOIS,,,,,FACEBOOK,21,24
01/04/2018,LUX,5424,GOSTINGEN,ITALIEN,ANGLAIS,,,,TOURISME,37,49
01/04/2018,LUX,6774,GREVENMACHER,ANGLAIS,ALLEMAND,,,,TOURISME,52,66
01/04/2018,LUX,6734,GREVENMACHER,RUSSE,FRANCAIS,,,,FACEBOOK,52,66
01/04/2018,DEU,91074,HERZOGENAURACH,ANGLAIS,MALAYALAM,,,,GOOGLE ,296,512
01/04/2018,FRA,57330,HETTANGE-GRANDE,CHINOIS,FRANCAIS,ANGLAIS,,,B.A.O.,30,29
01/04/2018,FRA,57330,HETTANGE-GRANDE,FRANCAIS,ANGLAIS,,,,B.A.O.,30,29
01/04/2018,DEU,87509,IMMENSTADT,ROUMAIN,ANGLAIS,,,,B.A.O.,312,507
01/04/2018,LUX,6133,JUNGLINSTER,LUXEMBOURGEOIS,FRANCAIS,,,,MEDIA ,33,46
01/04/2018,LUX,1342,LUXEMBOURG,FRANCAIS,ANGLAIS,,,,TOURISME,29,26
01/04/2018,LUX,1116,LUXEMBOURG,ROUMAIN,ANGLAIS,,,,INTERNET,29,26
01/04/2018,ITA,20151,MILAN,ITALIEN,ANGLAIS,,,,TOURISME,,
01/04/2018,DEU,81477,MUNICH,ALLEMAND,ANGLAIS,,,,B.A.O.,,
01/04/2018,FRA,67190,MUTZIG,FRANCAIS,ALLEMAND,,,,TOURISME,144,216
01/04/2018,FRA,67190,MUTZIG,FRANCAIS,ALLEMAND,,,,TOURISME,144,216
01/04/2018,LUX,8341,OLM,ROUMAIN,ANGLAIS,,,,2e_visite,33,22
01/04/2018,DEU,70499,STUTTGART,TAMIL,ALLEMAND,,,,INTERNET,188,309
01/04/2018,NLD,5038,TILBOURG,NEERLANDAIS,ANGLAIS,,,,TOURISME,188,317
01/04/2018,ITA,21050,VARESE,ITALIEN,ANGLAIS,FRANCAIS,,,B.A.O.,,
02/04/2018,SDF,1,/,LUXEMBOURGEOIS,,,,,CURIOSITE,,
02/04/2018,LUX,3284,BETTEMBOURG,FRANCAIS,ANGLAIS,,,,CULTURE,25,21
02/04/2018,FRA,54440,HERSERANGE,FRANCAIS,,,,,INSTAGRAM,20,13
02/04/2018,ITA,67100,L'AQUILA,ITALIEN,ITALIEN,,,,AMIS,,
02/04/2018,LUX,1947,LUXEMBOURG,ITALIEN,FRANCAIS,,,,TOURISME,29,26
02/04/2018,LUX,2125,LUXEMBOURG,ROUMAIN,RUSSE,ALLEMAND,ANGLAIS,,FLYER,29,26
02/04/2018,DEU,66663,MERTZIG,ALLEMAND,,,,,TOURISME,45,67
02/04/2018,LUX,4783,PETANGE,FRANCAIS,ANGLAIS,,,,CURIOSITE,10,9
02/04/2018,DEU,66780,REHLINGEN-SIERSBURG,ALLEMAND,ANGLAIS,FRANCAIS,,,FACEBOOK,58,80
02/04/2018,LUX,3850,SCHIFFLANGE,ITALIEN,ANGLAIS,,,,FACEBOOK,13,12
02/04/2018,LUX,6617,WASSERBILLIG,ALLEMAND,FRANCAIS,,,,ECOLE,54,68
03/04/2018,LUX,7381,BOFFERDANGE,LUXEMBOURGEOIS,CHINOIS,,,,AMIS,31,37
03/04/2018,LUX,7416,BROUCH,LUXEMBOURGEOIS,ITALIEN,,,,MEDIA,37,46
03/04/2018,DEU,54636,DAHLEM,ALLEMAND,,,,,2e_visite,64,91
03/04/2018,LUX,4579,Differdange OBERKORN,LUXEMBOURGEOIS,ALLEMAND,FRANCAIS,,,2e_visite,7,3
03/04/2018,DEU,64380,FRANKFURT,ALLEMAND,,,,,TOURISME,181,288
03/04/2018,LUX,2555,LUXEMBOURG,FRANCAIS,LUXEMBOURGEOIS,,,,ECOLE,29,26
03/04/2018,LUX,1713,LUXEMBOURG,LUXEMBOURGEOIS,,,,,MEDIA ,29,26
03/04/2018,LUX,6246,RIPPIG,ANGLAIS,FRANCAIS,,,,AMIS,39,51
03/04/2018,LUX,3864,SCHIFFLANGE,LUXEMBOURGEOIS,,,,,MEDIA,17,13
03/04/2018,LUX,4999,SPRINKANGE,LUXEMBOURGEOIS,,,,,ECOLE,16,13
03/04/2018,LUX,8415,STEINFORT,LUXEMBOURGEOIS,FRANCAIS,,,,PRESSE,27,20
04/04/2018,LUX,8067,BERTRANGE,FRANCAIS,,,,,INTERNET,24,20
04/04/2018,LUX,8089,BERTRANGE,LUXEMBOURGEOIS,,,,,ECOLE,24,20
04/04/2018,LUX,3327,CRAUTHEM,FRANCAIS,LUXEMBOURGEOIS,,,,INTERNET,22,26
04/04/2018,FRA,54720,CUTRY,FRANCAIS,,,,,ECOLE,25,17
04/04/2018,LUX,4629,DIFFERDANGE,LUXEMBOURGEOIS,FRANCAIS,,,,AMIS,5,2
04/04/2018,LUX,4645,DIFFERDANGE NIEDERKORN ,FRANCAIS,ROUMAIN,,,,B.A.O.,10,3
04/04/2018,DEU,65817,EPPSTEIN,ALLEMAND,ANGLAIS,,,,FLYER,150,279
04/04/2018,LUX,3631,KAYL,LUXEMBOURGEOIS,ALLEMAND,FRANCAIS,,,PRESSE,15,18
04/04/2018,LUX,8383,KOERICH,LUXEMBOURGEOIS,,,,,ECOLE,26,24
04/04/2018,LUX,8386,KOERICH,LUXEMBOURGEOIS,,,,,ECOLE,26,24
04/04/2018,DEU,54239,KONZ,ALLEMAND,ANGLAIS,ITALIEN,,,AMIS,48,67
04/04/2018,LUX,2514,LUXEMBOURG,ALLEMAND,,,,,INTERNET,29,26
04/04/2018,LUX,8333,OLM,LUXEMBOURGEOIS,,,,,MEDIA ,33,22
04/04/2018,LUX,3721,RUMELANGE,LUXEMBOURGEOIS,,,,,INTERNET,19,21
04/04/2018,LUX,4996,SCHOUWEILER,FRANCAIS,ANGLAIS,,,,ECOLE,17,13
04/04/2018,CHN,1234,SUISSE,ALLEMAND,FRANCAIS,,,,TOURISME,,
04/04/2018,DEU,54294,TRIER,ALLEMAND,,,,,AMIS,53,75
04/04/2018,LUX,7481,TUNTANGE,LUXEMBOURGEOIS,,,,,ECOLE,34,43
05/04/2018,LUX,6225,ALTRIER,LUXEMBOURGEOIS,FRANCAIS,,,,INTERNET,37,52
05/04/2018,LUX,8084,BERTRANGE,CHINOIS,ANGLAIS,,,,INTERNET,24,20
05/04/2018,LUX,8062,BERTRANGE,FRANCAIS,ANGLAIS,,,,CULTURE,24,20
05/04/2018,LUX,4975,BETTANGE-SUR-MESS,PORTUGAIS,LUXEMBOURGEOIS,,,,ECOLE,19,15
05/04/2018,LUX,3382,BETTEMBOURG,LUXEMBOURGEOIS,ALLEMAND,,,,B.A.O.,25,21
05/04/2018,LUX,3324,BIVANGE,FRANCAIS,LUXEMBOURGEOIS,,,,ECOLE,15,15
05/04/2018,LUX,7418,BUSCHDORF,PORTUGAIS,ANGLAIS,,,,FACEBOOK,40,48
05/04/2018,LUX,8310,CAPELLEN,ANGLAIS,FRANCAIS,,,,B.A.O.,21,32
05/04/2018,GBR,HU164QD,COTTINGHAM,ANGLAIS,,,,,TOURISME,,
05/04/2018,LUX,4638,DIFFERDANGE,LUXEMBOURGEOIS,FRANCAIS,,,,CURIOSITE,5,2
05/04/2018,LUX,4276,ESCH-SUR-ALZETTE,ALLEMAND,ANGLAIS,,,,B.A.O.,13,10
05/04/2018,LUX,4351,ESCH-SUR-ALZETTE,FRANCAIS,ANGLAIS,,,,2e_visite,13,10
05/04/2018,LUX,5861,FENTANGE,LUXEMBOURGEOIS,ALLEMAND,,,,MEDIA ,51,71
05/04/2018,LUX,5424,GOSTINGEN,LUXEMBOURGEOIS,ANGLAIS,,,,SITE,37,49
05/04/2018,LUX,8370,HOBSCHEID,ANGLAIS,ALLEMAND,FRANCAIS,,,ECOLE,36,25
05/04/2018,LUX,1818,HOWALD,RUSSE,FRANCAIS,,,,B.A.O.,29,26
05/04/2018,GBR,HU54JX,HULL,ANGLAIS,,,,,TOURISME,,
05/04/2018,LUX,3674,KAYL,LUXEMBOURGEOIS,FRANCAIS,,,,PUB,15,18
05/04/2018,LUX,2444,LUXEMBOURG,RUSSE,FRANCAIS,,,,INSTAGRAM,29,26
05/04/2018,LUX,2124,LUXEMBOURG,RUSSE,ANGLAIS,,,,TOURISME,29,26
05/04/2018,LUX,2215,LUXEMBOURG,TCHEQUE,ANGLAIS,,,,INTERNET,29,26
05/04/2018,LUX,8240,MAMER,CROATE,ANGLAIS,,,,B.A.O.,30,19
05/04/2018,LUX,5355,OETRANGE,LUXEMBOURGEOIS,FRANCAIS,,,,PRESSE,30,38
05/04/2018,LUX,4777,PETANGE,PORTUGAIS,LUXEMBOURGEOIS,,,,CURIOSITE,10,9
05/04/2018,LUX,4460,SANEM,LUXEMBOURGEOIS,FRANCAIS,,,,CURIOSITE,7,5
05/04/2018,LUX,4423,SANEM,LUXEMBOURGEOIS,FRANCAIS,,,,CURIOSITE,7,5
05/04/2018,LUX,4996,SCHOUWEILER,FRANCAIS,ALLEMAND,,,,ECOLE,17,13
05/04/2018,DEU,54317,SOMMERAU,ALLEMAND,ANGLAIS,,,,INTERNET,69,86
05/04/2018,LUX,8049,STRASSEN,RUSSE,ANGLAIS,,,,FACEBOOK,19,26
05/04/2018,LUX,7481,TUNTANGE,ANGLAIS,FRANCAIS,LUXEMBOURGEOIS,,,B.A.O.,34,43
06/04/2018,LUX,5711,ASPELT,LUXEMBOURGEOIS,FRANCAIS,,,,B.A.O.,27,29
06/04/2018,LUX,5713,ASPELT,LUXEMBOURGEOIS,ALLEMAND,,,,B.A.O.,27,29
06/04/2018,LUX,4412,BELVAUX,LUXEMBOURGEOIS,ALLEMAND,,,,FACEBOOK,6,5
06/04/2018,LUX,6922,BERGEM,LUXEMBOURGEOIS,,,,,2e_visite,14,15
06/04/2018,LUX,3324,BIVANGE,FRANCAIS,LUXEMBOURGEOIS,,,,ECOLE,15,15
06/04/2018,LUX,5681,DALHEIM,ANGLAIS,MARATHI,,,,ECOLE,64,91
06/04/2018,LUX,4514,DIFFERDANGE,LUXEMBOURGEOIS,ALLEMAND,,,,CURIOSITE,5,2
06/04/2018,LUX,4514,DIFFERDANGE,LUXEMBOURGEOIS,ALLEMAND,,,,CURIOSITE,5,2
06/04/2018,LUX,4514,DIFFERDANGE,LUXEMBOURGEOIS,ALLEMAND,,,,CURIOSITE,5,2
06/04/2018,LUX,4510,DIFFERDANGE,PORTUGAIS,LUXEMBOURGEOIS,,,,CURIOSITE,5,2
06/04/2018,LUX,3429,DUDELANGE,FRANCAIS,LUXEMBOURGEOIS,,,,B.A.O.,21,24
06/04/2018,LUX,3552,DUDELANGE,LUXEMBOURGEOIS,ALLEMAND,,,,B.A.O.,21,24
06/04/2018,NLD,5623HX,EINDHOVEN,ANGLAIS,NEERLANDAIS,,,,TOURISME,183,272
06/04/2018,LUX,8538,HOVELANGE,LUXEMBOURGEOIS,FRANCAIS,,,,OUBLI,40,34
06/04/2018,LUX,2359,LUXEMBOURG,POLONAIS,ANGLAIS,FRANCAIS,RUSSE,,FACEBOOK,29,26
06/04/2018,LUX,1520,LUXEMBOURG,ROUMAIN,ANGLAIS,FRANCAIS,,,FACEBOOK,29,26
06/04/2018,LUX,3390,PETANGE,PORTUGAIS,FRANCAIS,,,,ECOLE,10,9
06/04/2018,LUX,4490,SANEM,LUXEMBOURGEOIS,FRANCAIS,,,,ECOLE,7,5
06/04/2018,FYR,1000,SKOPJE,MACEDONIEN,ANGLAIS,,,,TOURISME,,
07/04/2018,LUX,4521,DIFFERDANGE,LUXEMBOURGEOIS,ALLEMAND,FRANCAIS,,,B.A.O.,5,2
07/04/2018,LUX,6479,ECHTERNACH,FRANCAIS,ALLEMAND,,,,B.A.O.,45,62
07/04/2018,LUX,2628,LUXEMBOURG,PORTUGAIS,ANGLAIS,FRANCAIS,,,ECOLE,29,26
08/04/2018,LUX,4651,DIFFERDANGE,LUXEMBOURGEOIS,ALLEMAND,,,,2e_visite,5,2
08/04/2018,LUX,3507,DUDELANGE,LUXEMBOURGEOIS,ALLEMAND,FRANCAIS,,,ECOLE,21,24
08/04/2018,FRA,54590,HUSSIGNY-GODBRANGE,FRANCAIS,,,,,ENTREPRISE,12,6
08/04/2018,LUX,2228,LUXEMBOURG,CHINOIS,ANGLAIS,,,,B.A.O.,29,26
08/04/2018,LUX,8545,NIEDERPALLEN,FRANCAIS,ANGLAIS,LUXEMBOURGEOIS,,,INTERNET,44,38
08/04/2018,LUX,3820,SCHIFFLANGE,CHINOIS,ANGLAIS,,,,B.A.O.,17,13
09/04/2018,BEL,6700,ARLON,FRANCAIS,ANGLAIS,,,,FACEBOOK,45,58
09/04/2018,BEL,6790,AUBANGE,FRANCAIS,ANGLAIS,,,,B.A.O.,16,15
09/04/2018,LUX,2146,LUXEMBOURG,ITALIEN,FRANCAIS,,,,FACEBOOK,29,26
09/04/2018,LUX,2135,LUXEMBOURG,LUXEMBOURGEOIS,FRANCAIS,,,,PRESSE,29,26
09/04/2018,LUX,7569,MERSCH,LUXEMBOURGEOIS,ALLEMAND,FRANCAIS,,,B.A.O.,39,44
09/04/2018,LUX,3918,MONDERCANGE,FRANCAIS,ANGLAIS,,,,ECOLE,13,13
09/04/2018,LUX,9175,NIEDERFEULEN,LUXEMBOURGEOIS,FRANCAIS,,,,B.A.O.,49,60
09/04/2018,LUX,4443,SANEM,LUXEMBOURGEOIS,FRANCAIS,,,,B.A.O.,7,5
10/04/2018,LUX,5713,ASPELT,LUXEMBOURGEOIS,FRANCAIS,,,,ECOLE,27,29
10/04/2018,LUX,8011,BERTRANGE,FRANCAIS,ANGLAIS,,,,2e_visite,24,20
10/04/2018,LUX,4636,DIFFERDANGE,LUXEMBOURGEOIS,FRANCAIS,,,,CURIOSITE,5,2
10/04/2018,LUX,6473,ECHTERNACH,ANGLAIS,FRANCAIS,,,,B.A.O.,45,62
10/04/2018,LUX,4932,HAUTSCHARAGE,LUXEMBOURGEOIS,FRANCAIS,,,,B.A.O.,12,10
10/04/2018,LUX,3616,KAYL,LUXEMBOURGEOIS,ALLEMAND,FRANCAIS,,,PRESSE,15,18
10/04/2018,LUX,2380,LUXEMBOURG,ISLANDAIS,ANGLAIS,,,,GOOGLE ,29,26
