DATE,PAYS,CODE_POSTAL,LOCALITE,LANGUE_MATERNELLE,LANGUE_VEHICULAIRE,COMMENT_NOUS_AVEZ_VOUS_DECOUVERT,MIN,KM
20/10/2019,FRA,54870,UGNY,FRANCAIS,FRANCAIS,B.A.O.,31,26
20/10/2019,BEL,6690,VIELSALM,FRANCAIS,ALLEMAND,B.A.O.,80,113
21/10/2019,GBR,AB2 17BL,ABERDEEN,ANGLAIS,FRANCAIS,B.A.O.,,
21/10/2019,FRA,57330,ENTRANGE,FRANCAIS,FRANCAIS,B.A.O.,26,30
21/10/2019,FRA,57640,MALROY,FRANCAIS,FRANCAIS,B.A.O.,56,67
21/10/2019,FRA,78240,AIGREMENT,FRANCAIS,ANGLAIS,B.A.O.,,
21/10/2019,FRA,54720,CUTRY,FRANCAIS,ANGLAIS,B.A.O.,31,21
21/10/2019,FRA,57700,NEUFCHEF,FRANCAIS,ANGLAIS/ALLEMAND,B.A.O.,40,42
21/10/2019,LUX,4408,SANEM,LUXEMBOURGEOIS,ANGLAIS,B.A.O.,9,5
22/10/2019,FRA,57640,MALROY,FRANCAIS,ANGLAIS,B.A.O.,57,67
22/10/2019,FRA,54260,TELLANCOURT,FRANCAIS,FRANCAIS,B.A.O.,46,37
22/10/2019,LUX,SAIS PLUS,HOLLERICH,FRANCAIS,ANGLAIS,B.A.O.,22,24
22/10/2019,FRA,57330,ENTRANGE,FRANCAIS,FRANCAIS,B.A.O.,28,30
23/10/2019,FRA,57070,METZ,FRANCAIS,ANGLAIS,B.A.O.,54,65
23/10/2019,FRA,57360,AMN‚VILLE,FRANCAIS,ITALIEN,B.A.O.,41,46
23/10/2019,FRA,57550,MERTEN,FRANCAIS,ALLEMAND/FRANCAIS,B.A.O.,70,94
23/10/2019,FRA,54400,COSNES-ET-ROMAIN,FRANCAIS,ANGLAIS,B.A.O.,27,20
23/10/2019,FRA,54400,COSNES-ET-ROMAIN,FRANCAIS,RUSSE,B.A.O.,27,20
23/10/2019,FRA,54586,VITERNE,FRANCAIS,ANGLAIS,B.A.O.,100,143
24/10/2019,FRA,54560,SANCY,FRANCAIS,FRANCAIS,B.A.O.,29,25
24/10/2019,FRA,57100,THIONVILLE,FRANCAIS,FRANCAIS,B.A.O.,42,42
24/10/2019,FRA,57700,HAYANGE,FRANCAIS,FRANCAIS,B.A.O.,43,42
24/10/2019,FRA,69300,CALVIRE-ET CUIRE,FRANCAIS,ITALIEN,B.A.O.,,
24/10/2019,FRA,57640,MALROY,FRANCAIS,ANGLAIS,B.A.O.,58,67
24/10/2019,FRA,54720,CUTRY,FRANCAIS,ANGLAIS,B.A.O.,33,22
25/10/2019,FRA,57570,HAGEN,FRANCAIS,ANGLAIS/ALLEMAND,B.A.O.,38,37
25/10/2019,FRA,54190,VILLERUPT,FRANCAIS,LUXEMBOURGEOIS,B.A.O.,24,15
25/10/2019,FRA,54000,NANCY,FRANCAIS,FRANCAIS,B.A.O.,97,116
25/10/2019,FRA,57570,HAGEN,FRANCAIS,FRANCAIS,B.A.O.,39,37
25/10/2019,FRA,57650,LOMMERANGE,FRANCAIS,ANGLAIS/ARABE,B.A.O.,30,28
26/10/2019,LUX,5290,NEUHŽUSGEN,ALLEMAND,FRANCAIS,B.A.O.,31,36
26/10/2019,LUX,7360,HELMDANGE,FRANCAIS,LITUANIEN,B.A.O.,35,45
26/10/2019,LUX,3761,TETANGE,LUXEMBOURGEOIS,ALLEMAND,B.A.O.,17,18
26/10/2019,DEU,66386,SANKT INGBERT,ALLEMAND,ANGLAIS,B.A.O.,75,119
27/10/2019,LUX,5488,WORMELDANGE,LUXEMBOURGEOIS,ALLEMAND,B.A.O.,41,48
27/10/2019,FRA,57570,HAGEN,FRANCAIS,ANGLAIS,B.A.O.,37,36
27/10/2019,FRA,57840,ROCHONVILLERS,SUEDOIS,ANGLAIS,B.A.O.,27,23
27/10/2019,BEL,1050,BRUXELLES,GRECQUE,FRANCAIS,B.A.O.,134,205
27/10/2019,LUX,3375,LEUDELANGE,GRECQUE,FRANCAIS,B.A.O.,21,18
27/10/2019,GBR,OX10 6EQ,WALLINGFORD,ANGLAIS,FRANCAIS,B.A.O.,,
27/10/2019,LUX,7562,MERSCH,ESTONIEN,FRANCAIS,B.A.O.,38,43
27/10/2019,LUX,4922,KAERJENG,ITALIEN,LUXEMBOURGEOIS,B.A.O.,10,6
27/10/2019,LUX,1221,LUXEMBOURG,ITALIEN,FRANCAIS,B.A.O.,29,35
27/10/2019,LUX,2542,LUXEMBOURG,BULGARE,FRANCAIS,B.A.O.,31,30
27/10/2019,LUX,8384,KOERICH,FRANCAIS,ANGLAIS,B.A.O.,25,20
27/10/2019,LUX,9151,ESCHERANGE,LUXEMBOURGEOIS,FRANCAIS,B.A.O.,60,54
27/10/2019,LUX,4171,ESCH-SUR-ALZETTE ,CHINOIS,LUXEMBOURGEOIS,B.A.O.,14,9
27/10/2019,FRA,41200,MILLANCAY,FRANCAIS,ANGLAIS,B.A.O.,,
27/10/2019,LUX,7270,HELMSANGE,SERBE,ANGLAIS,B.A.O.,30,35
27/10/2019,LUX,3863,SCHIFFLANGE,FRANCAIS,ANGLAIS,B.A.O.,15,14
27/10/2019,FRA,57570,HAGEN,FRANCAIS,ANGLAIS,B.A.O.,36,36
27/10/2019,FRA,57700,HAYANGE,FRANCAIS,ANGLAIS,B.A.O.,40,42
27/10/2019,FRA,54910,VALLEROY,FRANCAIS,ANGLAIS,B.A.O.,45,44
27/10/2019,FRA,54400,COSNES-ET-ROMAIN,FRANCAIS,ANGLAIS,B.A.O.,22,20
27/10/2019,LUX,1221,LUXEMBOURG,ANGLAIS,PENDJABI,B.A.O.,29,35
27/10/2019,FRA,54400,COSNES-ET-ROMAIN,FRANCAIS,ANGLAIS,B.A.O.,22,20
27/10/2019,LUX,7360,HELMDANGE,TCHEQUE,ANGLAIS,B.A.O.,34,45
27/10/2019,LUX,7360,HELMDANGE,SLOVAQUE,ANGLAIS,B.A.O.,34,45
27/10/2019,LUX,8041,STRASSEN,SLOVAQUE,FRANCAIS,B.A.O.,22,27
27/10/2019,USA,98201,SEATTLE,ESPAGNOL,ANGLAIS,B.A.O.,,
28/10/2019,LUX,1266,MERTERT,BOSNIAQUE,LUXEMBOURGEOIS,B.A.O.,40,58
28/10/2019,FRA,54730,VILLE HOUDL‚MONT,FRANCAIS,FRANCAIS,B.A.O.,35,26
28/10/2019,FRA,57070,METZ,FRANCAIS,ANGLAIS,B.A.O.,55,65
28/10/2019,LUX,1323,CESSANGE,FRANCAIS,ANGLAIS,B.A.O.,21,22
28/10/2019,FRA,54190,VILLERUPT,FRANCAIS,ANGLAIS,B.A.O.,24,15
28/10/2019,FRA,74200,NEUVECELLE,FRANCAIS,ANGLAIS,B.A.O.,360,550
28/10/2019,FRA,55100,CHAMPOUGNY,LIBANAIS,FRANCAIS,B.A.O.,113,160
28/10/2019,LUX,8358,GOEBLANGE,LUXEMBOURGEOIS,ANGLAIS,B.A.O.,28,21
28/10/2019,LUX,8378,KLEINBETTINGEN,LUXEMBOURGEOIS,ALLEMAND/FRANCAIS,B.A.O.,22,16
28/10/2019,LUX,5891,FENTANGE,LUXEMBOURGEOIS,ALLEMAND,B.A.O.,25,28
28/10/2019,LUX,6583,ROSPORT,LUXEMBOURGEOIS,ALLEMAND,B.A.O.,54,74
28/10/2019,LUX,6582,ROSPORT,LUXEMBOURGEOIS,ALLEMAND,B.A.O.,54,74
28/10/2019,LUX,3714,RUMELANGE,LUXEMBOURGEOIS,FRANCAIS,B.A.O.,26,17
28/10/2019,LUX,1159,KIRCHBERG,LUXEMBOURGEOIS,FRANCAIS,B.A.O.,33,36
28/10/2019,LUX,6962,SENNINGEN ,POLONAIS,ANGLAIS/FRANCAIS/LUXEMBOURGEOIS,B.A.O.,31,40
28/10/2019,BEL,6900,MARCHE-EN-FAMENNE,ROUMAIN,FRANCAIS,B.A.O.,85,122
28/10/2019,LUX,8361,GOETZINGEN,RUSSE,LUXEMBOURGEOIS,B.A.O.,29,22
29/10/2019,LUX,4522,DIFFERDANGE,FRANCAIS,LUXEMBOURGEOIS,B.A.O.,7,3
29/10/2019,LUX,3670,KAYL,RUSSE,ALLEMAND,B.A.O.,19,17
29/10/2019,FRA,55100,BEAUMONT-EN-VERDURS,FRANCAIS,ANGLAIS,B.A.O.,76,82
29/10/2019,LUX,8358,GOEBLANGE,LUXEMBOURGEOIS,LUXEMBOURGEOIS,B.A.O.,27,20
29/10/2019,LUX,8361,GOETZINGEN,LUXEMBOURGEOIS,LUXEMBOURGEOIS,B.A.O.,27,20
29/10/2019,FRA,87170,ISLE,FRANCAIS,FRANCAIS,B.A.O.,,
29/10/2019,BEL,6224,FLEURUS,FRANCAIS,FRANCAIS,B.A.O.,113,182
29/10/2019,FRA,57530,OTTONVILLE,FRANCAIS,LUXEMBOURGEOIS,B.A.O.,66,192
29/10/2019,LUX,4602,DIFFERDANGE,ALLEMAND,ANGLAIS,B.A.O.,3,1
29/10/2019,LUX,4912,KAERJENG,FRANCAIS,ANGLAIS/PORTUGAIS,B.A.O.,12,6
29/10/2019,LUX,3429,DUDELANGE,LUXEMBOURGEOIS,ALLEMAND,B.A.O.,24,20
29/10/2019,LUX,7764,BISSEN,LUXEMBOURGEOIS,LUXEMBOURGEOIS,B.A.O.,42,55
29/10/2019,LUX,2359,LUXEMBOURG,LUXEMBOURGEOIS,FRANCAIS,B.A.O.,41,33
29/10/2019,LUX,4762,Differdange NIEDERKORN,PORTUGAIS,FRANCAIS,B.A.O.,8,4
29/10/2019,LUX,8075,BERTRANGE,FRANCAIS,ANGLAIS,B.A.O.,31,22
30/10/2019,LUX,3217,BETTEMBOURG,FRANCAIS,FRANCAIS,B.A.O.,23,21
30/10/2019,BEL,6717,ATTERT,FRANCAIS,FRANCAIS,B.A.O.,37,36
30/10/2019,FRA,57970,OUDRENNE,FRANCAIS,ALLEMAND,B.A.O.,51,59
30/10/2019,LUX,4849,RODANGE,FRANCAIS,ANGLAIS,B.A.O.,12,8
30/10/2019,FRA,54400,COSNES-ET-ROMAIN,FRANCAIS,LUXEMBOURGEOIS,B.A.O.,26,20
30/10/2019,LUX,5312,CONTERN,LUXEMBOURGEOIS,ALLEMAND,B.A.O.,38,42
30/10/2019,LUX,8334,MAMER,LUXEMBOURGEOIS,LUXEMBOURGEOIS,B.A.O.,31,22
30/10/2019,FRA,54400,COSNES-ET-ROMAIN,FRANCAIS,ANGLAIS,B.A.O.,26,21
30/10/2019,LUX,3350,LEUDELANGE,LUXEMBOURGEOIS,FRANCAIS,B.A.O.,17,18
30/10/2019,LUX,5310,CONTERN,ANGLAIS,ANGLAIS,B.A.O.,32,37
30/10/2019,LUX,4989,SANEM,FRANCAIS,ITALIEN,B.A.O.,8,4
30/10/2019,LUX,3321,BERCHEM,CHINOIS,ANGLAIS,B.A.O.,23,26
30/10/2019,LUX,5353,OETRANGE,PORTUGAIS,ANGLAIS/FRANCAIS,B.A.O.,32,39
30/10/2019,LUX,6163,BOURGLINSTER,LUXEMBOURGEOIS,ALLEMAND,B.A.O.,37,45
30/10/2019,FRA,57700,HAYANGE,FRANCAIS,FRANCAIS,B.A.O.,42,42
30/10/2019,LUX,9165,MERSCHEID,FRANCAIS,LUXEMBOURGEOIS,B.A.O.,63,70
30/10/2019,FRA,54700,JEZAINVILLE,FRANCAIS,FRANCAIS,B.A.O.,73,95
30/10/2019,FRA,54310,HOMECOURT,FRANCAIS,ANGLAIS,B.A.O.,46,44
30/10/2019,LUX,2435,LUXEMBOURG,ESTONIEN,ANGLAIS,B.A.O.,41,30
30/10/2019,LUX,4383,SANEM,LUXEMBOURGEOIS,ALLEMAND,B.A.O.,13,8
30/10/2019,LUX,7251,HELMSANGE,FRANCAIS,ANGLAIS,B.A.O.,39,33
30/10/2019,LUX,4130,ESCH-SUR-ALZETTE ,FRANCAIS,FRANCAIS,B.A.O.,17,9
30/10/2019,LUX,9170,MERTZIG,PORTUGAIS,LUXEMBOURGEOIS,B.A.O.,55,46
31/10/2019,LUX,7526,MERSCH,LUXEMBOURGEOIS,FRANCAIS,B.A.O.,41,52
31/10/2019,FRA,54400,COSNES-ET-ROMAIN,FRANCAIS,FRANCAIS,B.A.O.,27,20
31/10/2019,LUX,5811,HESPERANGE,ESPAGNOL,FRANCAIS,B.A.O.,27,28
31/10/2019,LUX,8049,STRASSEN,GRECQUE,ANGLAIS,B.A.O.,25,21
31/10/2019,LUX,2120,LUXEMBOURG,HONGROIS,ANGLAIS,B.A.O.,25,26
31/10/2019,LUX,9674,NOCHER,LUXEMBOURGEOIS,ALLEMAND/FRANCAIS,B.A.O.,71,85
31/10/2019,FRA,55100,ESNES-EN-ARGONNE,FRANCAIS,ANGLAIS,B.A.O.,80,82
01/11/2019,LUX,4059,ESCH-SUR-ALZETTE ,ANGLAIS/LUXEMBOURGEOIS,FRANCAIS,B.A.O.,14,11
01/11/2019,FRA,57100,THIONVILLE,FRANCAIS,ANGLAIS,B.A.O.,36,41
01/11/2019,LUX,8371,HOBSCHEID,GRECQUE,FRANCAIS,B.A.O.,28,22
01/11/2019,LUX,1858,LUXEMBOURG,NERLANDAIS,FRANCAIS/ITALIEN,B.A.O.,42,50
01/11/2019,SVN,1000,LJUBLJANA,SLOVENE,ANGLAIS,B.A.O.,140,223
01/11/2019,LUX,6786,GREVENMACHER,DANOIS/ESPAGNOL,ANGLAIS,B.A.O.,39,54
01/11/2019,FRA,54260,TELLANCOURT,FRANCAIS,ANGLAIS,B.A.O.,40,36
01/11/2019,LUX,2468,LUXEMBOURG,TCHEQUE,ANGLAIS,B.A.O.,28,29
01/11/2019,LUX,6910,ROODT-SUR-SYRE,SLOVAQUE,FRANCAIS,B.A.O.,34,45
01/11/2019,LUX,3238,BETTEMBOURG,ROUMAIN,ANGLAIS,B.A.O.,21,21
01/11/2019,LUX,6147,JUNGLINSTER,ALLEMAND,ANGLAIS,B.A.O.,37,44
01/11/2019,LUX,1370,LUXEMBOURG,RUSSE,ANGLAIS/FRANCAIS,B.A.O.,23,26
01/11/2019,FRA,57220,FOULIGNY,FRANCAIS,ALLEMAND,B.A.O.,64,91
01/11/2019,LUX,1912,LUXEMBOURG,POLONAIS,FRANCAIS,B.A.O.,27,34
01/11/2019,LUX,8049,STRASSEN,SLOVENE,ANGLAIS,B.A.O.,24,27
01/11/2019,DEU,54317,OSBURG,FRANCAIS,ALLEMAND,B.A.O.,59,91
01/11/2019,FRA,57100,THIONVILLE,FRANCAIS,FRANCAIS,B.A.O.,36,41
01/11/2019,FRA,57100,THIONVILLE,FRANCAIS,ANGLAIS,B.A.O.,36,41
01/11/2019,FRA,57330,ESCHERANGE,FRANCAIS,ESPAGNOL,B.A.O.,25,29
01/11/2019,FRA,57100,THIONVILLE,FRANCAIS,ALLEMAND,B.A.O.,37,41
01/11/2019,LUX,1834,LUXEMBOURG,FRANCAIS,ANGLAIS,B.A.O.,22,25
01/11/2019,FRA,57390,AUDUN-LE-TICHE,FRANCAIS,ITALIEN,B.A.O.,14,11
01/11/2019,FRA,57100,THIONVILLE,FRANCAIS,ANGLAIS,B.A.O.,37,41
01/11/2019,LUX,3358,LEUDELANGE,FRANCAIS,ANGLAIS,B.A.O.,22,18
01/11/2019,FRA,57570,HAGEN,FRANCAIS,ALLEMAND,B.A.O.,36,36
01/11/2019,LUX,4046,ESCH-SUR-ALZETTE ,LUXEMBOURGEOIS,LUXEMBOURGEOIS,B.A.O.,11,7
02/11/2019,BEL,6840,NEUFCHATEAUX,FRANCAIS,ANGLAIS,B.A.O.,49,67
02/11/2019,LUX,4460,SOLEUVRE,LUXEMBOURGEOIS,LUXEMBOURGEOIS,B.A.O.,6,4
02/11/2019,LUX,4888,LAMADELAINE,LUXEMBOURGEOIS,FRANCAIS,B.A.O.,13,9
02/11/2019,LUX,6559,GIRST,LUXEMBOURGEOIS,FRANCAIS,B.A.O.,52,73
02/11/2019,FRA,54520,LAXOU,FRANCAIS,ANGLAIS,B.A.O.,97,124
02/11/2019,FRA,54111,CHALIGNY,FRANCAIS,ANGLAIS,B.A.O.,90,132
02/11/2019,FRA,54111,CHALIGNY,FRANCAIS,ANGLAIS,B.A.O.,90,132
02/11/2019,LUX,4236,ESCH-SUR-ALZETTE ,ITALIEN,FRANCAIS,B.A.O.,15,8
02/11/2019,FRA,55600,THONNE-LE-THIL,FRANCAIS,FRANCAIS,B.A.O.,55,55
02/11/2019,FRA,55600,THONNE-LE-THIL,FRANCAIS,ANGLAIS,B.A.O.,55,55
02/11/2019,FRA,57855,SAINT-PRIVAT-LA-MONTAGNE,FRANCAIS,ANGLAIS,B.A.O.,51,58
02/11/2019,FRA,57855,SAINT-PRIVAT-LA-MONTAGNE,FRANCAIS,ANGLAIS,B.A.O.,51,58
02/11/2019,FRA,57700,HAYANGE,FRANCAIS,ITALIEN,B.A.O.,40,41
02/11/2019,FRA,1541,LUXEMBOURG,HONGROIS,ANGLAIS,B.A.O.,24,28
02/11/2019,FRA,57840,ROCHONVILLERS,FRANCAIS,ALLEMAND,B.A.O.,29,23
02/11/2019,LUX,6225,ROBEBOUR,LUXEMBOURGEOIS,ANGLAIS,B.A.O.,40,52
02/11/2019,DEU,80804,MUENSCHEN,ALLEMAND,ANGLAIS,B.A.O.,,
02/11/2019,LUX,3320,BIVANGE,LUXEMBOURGEOIS,FRANCAIS,B.A.O.,22,26
02/11/2019,LUX,3259,BETTEMBOURG,PORTUGAIS,LUXEMBOURGEOIS,B.A.O.,22,24
02/11/2019,FRA,78170,LA CELLE-SAINT-CLOUD,FRANCAIS,ANGLAIS,B.A.O.,,
03/11/2019,LUX,4570,DIFFERDANGE,LUXEMBOURGEOIS,ALLEMAND,B.A.O.,5,2
03/11/2019,FRA,54590,HUSSIGNY-GODBRANGE,FRANCAIS,ANGLAIS,B.A.O.,23,9
03/11/2019,LUX,1342,LUXEMBOURG,FRANCAIS,ANGLAIS,B.A.O.,27,28
03/11/2019,DEU,54457,WINCHERINGEN,RUSSE,ANGLAIS,B.A.O.,42,52
03/11/2019,LUX,1370,LUXEMBOURG,RUSSE,ANGLAIS,B.A.O.,22,25
03/11/2019,LUX,4742,PETANGE,FRANCAIS/PORTUGAIS,FRANCAIS,B.A.O.,9,6
03/11/2019,LUX,3355,LEUDELANGE,ROUMAIN,FRANCAIS,B.A.O.,17,16
03/11/2019,LUX,7383,LORENTZWEILER,FRANCAIS,ALLEMAND,B.A.O.,33,45
03/11/2019,BEL,6790,AUBANGE,FRANCAIS,ANGLAIS,B.A.O.,17,13
03/11/2019,DEU,54294,TRIER,ALLEMAND,ANGLAIS,B.A.O.,55,70
03/11/2019,DEU,54318,MERTESDORF,ALLEMAND,ANGLAIS,B.A.O.,56,86
03/11/2019,LUX,2711,LUXEMBOURG,LUXEMBOURGEOIS,FRANCAIS,B.A.O.,26,26
03/11/2019,LUX,3924,MONDERCANGE,LUXEMBOURGEOIS,ALLEMAND,B.A.O.,14,10
03/11/2019,LUX,3417,DUDELANGE,LUXEMBOURGEOIS,ALLEMAND,B.A.O.,22,21
03/11/2019,LUX,7460,PRETTEN,LUXEMBOURGEOIS,ALLEMAND,B.A.O.,38,47
03/11/2019,LUX,2539,LUXEMBOURG,LUXEMBOURGEOIS,FRANCAIS,B.A.O.,29,33
04/11/2019,LUX,1628,LUXEMBOURG,FRANCAIS,ANGLAIS,B.A.O.,26,27
04/11/2019,FRA,43330,SAINT-FERREOL-D'AUROURE,FRANCAIS,FRANCAIS,B.A.O.,,
04/11/2019,LUX,1258,LUXEMBOURG,ANGLAIS,FRANCAIS,B.A.O.,23,26
04/11/2019,FRA,89500,LES BORDES,FRANCAIS,ANGLAIS,B.A.O.,,
06/11/2019,LUX,1732,LUXEMBOURG,ANGLAIS,ALLEMAND,B.A.O.,37,35
06/11/2019,LUX,1452,LUXEMBOURG,ANGLAIS,ANGLAIS,B.A.O.,30,24
07/11/2019,LUX,4864,ESCH-SUR-ALZETTE ,LUXEMBOURGEOIS,ALLEMAND,B.A.O.,13,7
09/11/2019,LUX,6695,MOMPACH,FRANCAIS,ANGLAIS,B.A.O.,51,64
09/11/2019,FRA,57330,ENTRANGE,FRANCAIS,ANGLAIS,B.A.O.,24,29
09/11/2019,LUX,6137,JUNGLINSTER,FRANCAIS,ALLEMAND,B.A.O.,41,44
09/11/2019,LUX,2446,LUXEMBOURG,ALLEMAND,FRANCAIS,B.A.O.,27,27
10/11/2019,LUX,3223,BETTEMBOURG,ANGLAIS,FRANCAIS,B.A.O.,21,21
10/11/2019,FRA,57000,METZ,FRANCAIS,FRANCAIS,B.A.O.,50,64
10/11/2019,LUX,3832,SCHIFFLANGE,LUXEMBOURGEOIS,ALLEMAND,B.A.O.,15,13
10/11/2019,LUX,3922,MONDERCANGE,NERLANDAIS,FRANCAIS/NERLANDAIS,B.A.O.,14,11
10/11/2019,LUX,7433,GREVENKANPP,PORTUGAIS,ANGLAIS,B.A.O.,39,56
10/11/2019,LUX,4985,SANEM,FRANCAIS,LUXEMBOURGEOIS,B.A.O.,7,6
10/11/2019,FRA,57150,CREUTZWALD,FRANCAIS,FRANCAIS,B.A.O.,65,99
10/11/2019,LUX,1534,LUXEMBOURG,ITALIEN,FRANCAIS,B.A.O.,19,23
10/11/2019,LUX,8371,HOBSCHEID,LUXEMBOURGEOIS,ALLEMAND,B.A.O.,27,22
10/11/2019,LUX,3378,LIVANGE,LUXEMBOURGEOIS,FRANCAIS,B.A.O.,19,25
10/11/2019,LUX,3690,EHLERANGE,LUXEMBOURGEOIS/RUSSE,FRANCAIS,B.A.O.,13,11
11/11/2019,FRA,57140,NORROY-LE-VENEUR,FRANCAIS,ANGLAIS,B.A.O.,49,61
11/11/2019,FRA,54800,SAINT-MARCEL,FRANCAIS,FRANCAIS,B.A.O.,56,54
11/11/2019,FRA,57100,THIONVILLE,FRANCAIS,ANGLAIS,B.A.O.,37,42
11/11/2019,FRA,57650,LOMMERANGE,FRANCAIS,ANGLAIS,B.A.O.,28,29
11/11/2019,FRA,55600,THONNE-LE-THIL,FRANCAIS,ANGLAIS,B.A.O.,53,51
11/11/2019,FRA,57440,ALGRANGE,FRANCAIS,ANGLAIS,B.A.O.,29,29
11/11/2019,FRA,57100,THIONVILLE,FRANCAIS,FRANCAIS,B.A.O.,39,42
11/11/2019,FRA,54810,LONGLAVILLE,FRANCAIS,ARABE,B.A.O.,20,15
11/11/2019,FRA,54730,VILLE-HOUDL‚MANT,FRANCAIS,ANGLAIS,B.A.O.,34,26
19/02/2019,LUX,8086,BERTRANGE,FRANCAIS,ITALIEN,CULTURE,26,20.2
21/02/2019,FRA,57570,HAGEN,FRANCAIS,FRANCAIS,CULTURE,34,36
09/04/2019,FRA,54135,MEXY,FRANCAIS,ANGLAIS,CULTURE,22,16.9
06/08/2019,LUX,7471,SAEUL,ALLEMAND/FRANCAIS,FRANCAIS,CULTURE,35,29
28/10/2019,LUX,8272,MAMER,FRANCAIS,FRANCAIS,CULTURE,27,21
02/11/2019,LUX,2336,LUXEMBOURG,ITALIEN,FRANCAIS,CULTURE,30,28
03/11/2019,LUX,5312,CONTERN,ALLEMAND,ANGLAIS,CULTURE,31,37
03/11/2019,LUX,1363,HOWALD,FRANCAIS,ANGLAIS,CULTURE,24,26
04/01/2019,LUX,2316,LUXEMBOURG,SERBE,LUXEMBOURGEOIS,CURIOSITE,21,24.5
05/01/2019,LUX,4544,DIFFERDANGE,LUXEMBOURGEOIS,FRANCAIS,CURIOSITE,4,1.6
06/01/2019,LUX,4988,SANEM,FRANCAIS,ANGLAIS/LUXEMBOURGEOIS,CURIOSITE,8,4.6
06/01/2019,DEU,54675,UTSCHEID,ALLEMAND,LUXEMBOURGEOIS,CURIOSITE,63,74.2
12/01/2019,LUX,4482,SOLEUVRE,LUXEMBOURGEOIS,LUXEMBOURGEOIS,CURIOSITE,6,3.4
13/01/2019,LUX,6630,WASSERBILLIG,LUXEMBOURGEOIS,LUXEMBOURGEOIS,CURIOSITE,38,59
17/01/2019,LUX,4620,DIFFERDANGE,FRANCAIS,FRANCAIS,CURIOSITE,0,0
19/01/2019,LUX,4022,ESCH-SUR-ALZETTE ,LUXEMBOURGEOIS,FRANCAIS,CURIOSITE,17,10.3
19/01/2019,LUX,3860,SCHIFFLANGE,FRANCAIS/LUXEMBOURGEOIS,FRANCAIS/LUXEMBOURGEOIS,CURIOSITE,14,13.4
19/01/2019,FRA,57330,ESCHERANGE,FRANCAIS,ANGLAIS,CURIOSITE,23,28.8
19/01/2019,LUX,4932,HAUTSCHARAGE,FRANCAIS,FRANCAIS,CURIOSITE,12,6.8
20/01/2019,LUX,4666,DIFFERDANGE,ITALIEN,FRANCAIS,CURIOSITE,5,2.1
20/01/2019,LUX,4888,LAMADELAINE,LUXEMBOURGEOIS,FRANCAIS,CURIOSITE,12,6.8
21/01/2019,LUX,4535,DIFFERDANGE,LUXEMBOURGEOIS,ALLEMAND/FRANCAIS,CURIOSITE,2,0.9
27/01/2019,LUX,4665,OBERKORN,FRANCAIS,LUXEMBOURGEOIS,CURIOSITE,3,1.3
02/02/2019,LUX,1611,LUXEMBOURG,FRANCAIS/LUXEMBOURGEOIS,ANGLAIS/FRANCAIS,CURIOSITE,23,25.5
02/02/2019,LUX,4609,NIEDERKORN,ANGLAIS,SERBE,CURIOSITE,4,2.2
03/02/2019,LUX,4535,DIFFERDANGE,PORTUGAIS,FRANCAIS,CURIOSITE,4,1.8
03/02/2019,FRA,57570,HAGEN,FRANCAIS,ANGLAIS,CURIOSITE,35,36
05/02/2019,LUX,4569,DIFFERDANGE,PORTUGAIS,LUXEMBOURGEOIS,CURIOSITE,4,1.5
14/02/2019,LUX,1311,LUXEMBOURG,PORTUGAIS,ANGLAIS,CURIOSITE,21,23.9
16/02/2019,FRA,54190,VILLERUPT,FRANCAIS,FRANCAIS,CURIOSITE,19,12.6
16/02/2019,FRA,57100,THIONVILLE,FRANCAIS,TURQUE,CURIOSITE,36,40.7
17/02/2019,FRA,54720,CUTRY,FRANCAIS,ALLEMAND,CURIOSITE,28,17.4
18/02/2019,LUX,4517,DIFFERDANGE,PORTUGAIS,FRANCAIS,CURIOSITE,4,1.6
18/02/2019,DEU,54457,WINCHERINGEN,LUXEMBOURGEOIS,ALLEMAND,CURIOSITE,43,51.7
20/02/2019,FRA,54610,CHENICOURT,FRANCAIS,ANGLAIS,CURIOSITE,77,97.2
20/02/2019,LUX,4697,LASAUVAGE,LUXEMBOURGEOIS,FRANCAIS,CURIOSITE,10,6.5
20/02/2019,LUX,4513,DIFFERDANGE,LUXEMBOURGEOIS,ALLEMAND,CURIOSITE,5,2.3
23/02/2019,LUX,4771,PETANGE,LUXEMBOURGEOIS,LUXEMBOURGEOIS,CURIOSITE,13,5.9
26/02/2019,LUX,2670,LUXEMBOURG,ITALIEN,ANGLAIS/FRANCAIS,CURIOSITE,24,25
26/02/2019,FRA,57120,ROMBAS,FRANCAIS,ANGLAIS,CURIOSITE,44,45
03/03/2019,LUX,4561,DIFFERDANGE,ROUMAIN,FRANCAIS,CURIOSITE,4,1.8
03/03/2019,LUX,4540,DIFFERDANGE,LUXEMBOURGEOIS,FRANCAIS,CURIOSITE,2,0.75
03/03/2019,LUX,4492,SOLEUVRE,LUXEMBOURGEOIS,ALLEMAND,CURIOSITE,5,3
03/03/2019,LUX,7220,WALFERDANGE,ANGLAIS,FRANCAIS,CURIOSITE,29,35.6
03/03/2019,LUX,4601,NIEDERKORN,LUXEMBOURGEOIS,ALLEMAND/FRANCAIS,CURIOSITE,3,1.2
07/03/2019,LUX,4681,DIFFERDANGE,ANGLAIS,ARMENIEN,CURIOSITE,3,1.5
10/03/2019,LUX,4581,DIFFERDANGE,FRANCAIS,FRANCAIS,CURIOSITE,3,1.1
